spear	a sharp blade	0.99203	6
dagger	a sharp blade	0.99563	6
lime	a sour taste	0.95969	3
rhubarb	a sour taste	0.98030	3
lemon	a sour taste	0.96223	3
hornet	a stinger	0.99731	2
wasp	a stinger	0.99668	2
cantaloupe	a sweet taste	0.94831	8
blueberry	a sweet taste	0.96425	8
nectarine	a sweet taste	0.96572	8
cranberry	a sweet taste	0.90752	8
tangerine	a sweet taste	0.91233	8
honeydew	a sweet taste	0.93220	8
strawberry	a sweet taste	0.96722	8
raspberry	a sweet taste	0.92366	8
rat	a type of animal	0.97766	7
dog	a type of animal	0.94637	7
squirrel	a type of animal	0.97260	7
bird	a type of animal	0.95465	7
chimp	a type of animal	0.98019	7
cat	a type of animal	0.97612	7
rabbit	a type of animal	0.96876	7
tangerine	a type of fruit	0.97426	12
honeydew	a type of fruit	0.96690	12
peach	a type of fruit	0.97606	12
grape	a type of fruit	0.98418	12
orange	a type of fruit	0.97757	12
pear	a type of fruit	0.98270	12
plum	a type of fruit	0.97648	12
banana	a type of fruit	0.98482	12
nectarine	a type of fruit	0.98223	12
cantaloupe	a type of fruit	0.98462	12
strawberry	a type of fruit	0.97162	12
apple	a type of fruit	0.98550	12
toad	able to jump	0.97571	2
frog	able to jump	0.96069	2
gloves	accessories for cold weather	0.93797	3
mittens	accessories for cold weather	0.95585	3
scarf	accessories for cold weather	0.91064	3
shawl	accessories for keeping warm	0.92344	3
scarf	accessories for keeping warm	0.95238	3
earmuffs	accessories for keeping warm	0.96405	3
scarf	accessories for staying warm	0.95453	3
earmuffs	accessories for staying warm	0.96822	3
shawl	accessories for staying warm	0.92834	3
scarf	accessories for warmth and fashion	0.93790	3
shawl	accessories for warmth and fashion	0.90075	3
earmuffs	accessories for warmth and fashion	0.91754	3
earmuffs	accessories for winter	0.90669	2
mittens	accessories for winter	0.96645	2
necklace	accessories worn by women	0.98120	2
veil	accessories worn by women	0.96686	2
shawl	accessories worn for warmth	0.95634	2
scarf	accessories worn for warmth	0.96502	2
grapefruit	acidic fruits	0.96269	2
lime	acidic fruits	0.92277	2
medal	adornment	0.98950	2
crown	adornment	0.99454	2
rocket	aerial vehicles	0.92208	2
helicopter	aerial vehicles	0.96600	2
wagon	agricultural vehicles	0.94308	2
tractor	agricultural vehicles	0.98838	2
jet	air transportation	0.99531	3
airplane	air transportation	0.99201	3
helicopter	air transportation	0.99217	3
jet	air travel vehicles	0.97648	2
helicopter	air travel vehicles	0.92130	2
rocket	airborne objects	0.91734	2
balloon	airborne objects	0.93421	2
helicopter	airborne vehicles	0.94846	2
rocket	airborne vehicles	0.94352	2
helicopter	aircraft	0.99575	3
jet	aircraft	0.99587	3
rocket	aircraft	0.98660	3
helicopter	aircraft for flying	0.98149	2
jet	aircraft for flying	0.99172	2
jet	aircraft vehicles	0.97914	3
rocket	aircraft vehicles	0.92361	3
helicopter	aircraft vehicles	0.94941	3
baseball glove	all equipment used in baseball	0.93571	2
baseball bat	all equipment used in baseball	0.94569	2
harpsichord	all string instruments	0.95919	2
harp	all string instruments	0.98549	2
handbag	all types of bags	0.95475	2
sack	all types of bags	0.96825	2
orange	all types of citrus fruits	0.97268	4
lime	all types of citrus fruits	0.95205	4
mandarin	all types of citrus fruits	0.98721	4
grapefruit	all types of citrus fruits	0.98559	4
mug	all types of drinking vessels	0.98582	2
wine glass	all types of drinking vessels	0.90006	2
caterpillar	all types of insects	0.95638	10
cockroach	all types of insects	0.93042	10
moth	all types of insects	0.98336	10
flea	all types of insects	0.93466	10
ant	all types of insects	0.98318	10
wasp	all types of insects	0.98711	10
beetle	all types of insects	0.97898	10
butterfly	all types of insects	0.96178	10
grasshopper	all types of insects	0.97055	10
housefly	all types of insects	0.91147	10
stone	all types of natural stone	0.93966	2
marble	all types of natural stone	0.92435	2
book	all types of reading materials	0.96310	2
magazine	all types of reading materials	0.96583	2
yam	all types of root vegetables	0.98493	3
potato	all types of root vegetables	0.97576	3
turnip	all types of root vegetables	0.98701	3
boat	all types of watercraft	0.95106	3
sailboat	all types of watercraft	0.91894	3
canoe	all types of watercraft	0.90674	3
pencil	all writing utensils	0.95551	2
pen	all writing utensils	0.97450	2
bullet	ammunition	0.99507	2
cannon	ammunition	0.93895	2
salamander	amphibian animals	0.99326	5
turtle	amphibian animals	0.98870	5
tortoise	amphibian animals	0.95579	5
frog	amphibian animals	0.98955	5
toad	amphibian animals	0.98782	5
frog	amphibians	0.98758	4
toad	amphibians	0.98936	4
turtle	amphibians	0.97084	4
salamander	amphibians	0.99263	4
crocodile	amphibians or reptiles	0.96475	5
alligator	amphibians or reptiles	0.97294	5
tortoise	amphibians or reptiles	0.98907	5
turtle	amphibians or reptiles	0.99343	5
iguana	amphibians or reptiles	0.97954	5
gate	an opening for passage	0.98001	2
door	an opening for passage	0.96242	2
barn	animal homes	0.94913	3
beehive	animal homes	0.91517	3
cage	animal homes	0.90302	3
rabbit	animals commonly kept as pets	0.96891	4
dog	animals commonly kept as pets	0.98672	4
hamster	animals commonly kept as pets	0.99057	4
cat	animals commonly kept as pets	0.99021	4
gorilla	animals found in Africa	0.97782	3
elephant	animals found in Africa	0.97584	3
giraffe	animals found in Africa	0.97979	3
gorilla	animals found in African savannah	0.96668	6
zebra	animals found in African savannah	0.98503	6
giraffe	animals found in African savannah	0.99034	6
camel	animals found in African savannah	0.90823	6
elephant	animals found in African savannah	0.98006	6
hyena	animals found in African savannah	0.98864	6
leopard	animals found in a safari	0.97301	3
lion	animals found in a safari	0.97474	3
elephant	animals found in a safari	0.96467	3
penguin	animals found in polar regions	0.99146	2
walrus	animals found in polar regions	0.99089	2
caribou	animals found in the Arctic	0.98934	2
walrus	animals found in the Arctic	0.98922	2
deer	animals found in the Rocky Mountains	0.98689	7
bison	animals found in the Rocky Mountains	0.99086	7
caribou	animals found in the Rocky Mountains	0.97615	7
coyote	animals found in the Rocky Mountains	0.92740	7
bear	animals found in the Rocky Mountains	0.97483	7
elk	animals found in the Rocky Mountains	0.99439	7
moose	animals found in the Rocky Mountains	0.99296	7
walrus	animals found in the arctic	0.99022	3
caribou	animals found in the arctic	0.99101	3
penguin	animals found in the arctic	0.94705	3
fox	animals found in the forest	0.98172	11
hare	animals found in the forest	0.92965	11
raccoon	animals found in the forest	0.97282	11
deer	animals found in the forest	0.99590	11
beaver	animals found in the forest	0.98865	11
groundhog	animals found in the forest	0.94162	11
squirrel	animals found in the forest	0.96723	11
bear	animals found in the forest	0.98425	11
chipmunk	animals found in the forest	0.97250	11
moose	animals found in the forest	0.99295	11
elk	animals found in the forest	0.99342	11
elephant	animals found in the jungle	0.97505	5
leopard	animals found in the jungle	0.97686	5
lion	animals found in the jungle	0.98242	5
panther	animals found in the jungle	0.98124	5
gorilla	animals found in the jungle	0.98864	5
whale	animals found in the ocean	0.99155	7
clam	animals found in the ocean	0.98733	7
dolphin	animals found in the ocean	0.98773	7
crab	animals found in the ocean	0.97769	7
squid	animals found in the ocean	0.99136	7
octopus	animals found in the ocean	0.98199	7
turtle	animals found in the ocean	0.95997	7
walrus	animals found in the polar regions	0.98960	2
penguin	animals found in the polar regions	0.99046	2
hyena	animals found in the savannah	0.98882	6
zebra	animals found in the savannah	0.99022	6
giraffe	animals found in the savannah	0.99128	6
gorilla	animals found in the savannah	0.94153	6
elephant	animals found in the savannah	0.96603	6
camel	animals found in the savannah	0.92820	6
deer	animals found in the wild	0.99499	7
raccoon	animals found in the wild	0.94430	7
elephant	animals found in the wild	0.94869	7
tiger	animals found in the wild	0.97532	7
lion	animals found in the wild	0.97517	7
bear	animals found in the wild	0.96877	7
fox	animals found in the wild	0.97935	7
hawk	animals known for their wings	0.97719	3
eagle	animals known for their wings	0.94799	3
butterfly	animals known for their wings	0.98809	3
platypus	animals native to Australia	0.96934	2
crocodile	animals native to Australia	0.91084	2
fox	animals often hunted by predators	0.95138	5
moose	animals often hunted by predators	0.98469	5
raccoon	animals often hunted by predators	0.94090	5
deer	animals often hunted by predators	0.99288	5
bear	animals often hunted by predators	0.92615	5
pig	animals raised for meat consumption	0.97860	4
goat	animals raised for meat consumption	0.94611	4
cow	animals raised for meat consumption	0.97951	4
ox	animals raised for meat consumption	0.96862	4
bear	animals that can be hunted for food or sport	0.93857	3
deer	animals that can be hunted for food or sport	0.98563	3
elk	animals that can be hunted for food or sport	0.97590	3
dog	animals that can be pets	0.97496	4
cat	animals that can be pets	0.98333	4
hamster	animals that can be pets	0.98830	4
rabbit	animals that can be pets	0.96494	4
chimp	animals that can be trained	0.95184	3
cat	animals that can be trained	0.93019	3
dog	animals that can be trained	0.97627	3
bird	animals that can fly	0.98796	2
crow	animals that can fly	0.96743	2
frog	animals that can jump	0.95433	2
toad	animals that can jump	0.94720	2
elephant	animals that live in Africa	0.97214	3
gorilla	animals that live in Africa	0.97722	3
giraffe	animals that live in Africa	0.97534	3
moose	animals that live in forests	0.99071	9
elk	animals that live in forests	0.99083	9
deer	animals that live in forests	0.99488	9
squirrel	animals that live in forests	0.95912	9
beaver	animals that live in forests	0.98367	9
fox	animals that live in forests	0.98191	9
groundhog	animals that live in forests	0.90120	9
raccoon	animals that live in forests	0.96474	9
bear	animals that live in forests	0.98462	9
walrus	animals that live in the Arctic	0.98665	2
caribou	animals that live in the Arctic	0.98462	2
goldfish	animals that live underwater	0.96036	5
dolphin	animals that live underwater	0.97639	5
octopus	animals that live underwater	0.94633	5
turtle	animals that live underwater	0.92383	5
squid	animals that live underwater	0.96320	5
penguin	animals typically found in cold climates	0.96296	2
caribou	animals typically found in cold climates	0.90112	2
goat	animals used for milk production	0.96700	3
sheep	animals used for milk production	0.97264	3
cow	animals used for milk production	0.97449	3
snail	animals with hard shells	0.97242	3
turtle	animals with hard shells	0.98695	3
tortoise	animals with hard shells	0.98508	3
ox	animals with hooves	0.98164	5
pony	animals with hooves	0.98523	5
horse	animals with hooves	0.98809	5
donkey	animals with hooves	0.97692	5
camel	animals with hooves	0.96015	5
bench	another type of seating furniture	0.95727	3
rocker	another type of seating furniture	0.93853	3
sofa	another type of seating furniture	0.92889	3
caribou	antlered animals	0.99344	4
moose	antlered animals	0.99467	4
deer	antlered animals	0.99644	4
elk	antlered animals	0.99313	4
bear	apex predators	0.97844	6
cheetah	apex predators	0.99561	6
crocodile	apex predators	0.98014	6
panther	apex predators	0.99609	6
alligator	apex predators	0.98595	6
tiger	apex predators	0.99408	6
microwave	appliances	0.94758	5
fridge	appliances	0.97776	5
oven	appliances	0.95577	5
stove	appliances	0.93124	5
toaster	appliances	0.96081	5
stove	appliances commonly found in kitchens	0.99012	6
microwave	appliances commonly found in kitchens	0.96280	6
oven	appliances commonly found in kitchens	0.98618	6
dishwasher	appliances commonly found in kitchens	0.98647	6
fridge	appliances commonly found in kitchens	0.98657	6
toaster	appliances commonly found in kitchens	0.97072	6
stove	appliances for a kitchen	0.98936	6
dishwasher	appliances for a kitchen	0.97814	6
toaster	appliances for a kitchen	0.95425	6
microwave	appliances for a kitchen	0.94297	6
fridge	appliances for a kitchen	0.98313	6
oven	appliances for a kitchen	0.98352	6
microwave	appliances for cooking	0.95991	4
oven	appliances for cooking	0.99160	4
stove	appliances for cooking	0.99347	4
toaster	appliances for cooking	0.91001	4
stove	appliances for cooking food	0.98534	2
oven	appliances for cooking food	0.98044	2
oven	appliances for cooking in the kitchen	0.99141	2
stove	appliances for cooking in the kitchen	0.99425	2
fridge	appliances for food storage	0.98901	2
refrigerator	appliances for food storage	0.98706	2
freezer	appliances for keeping food cold	0.99360	2
refrigerator	appliances for keeping food cold	0.99465	2
fridge	appliances for storage	0.98585	2
refrigerator	appliances for storage	0.98475	2
freezer	appliances for storing and cooling food	0.99014	3
fridge	appliances for storing and cooling food	0.99374	3
refrigerator	appliances for storing and cooling food	0.99273	3
freezer	appliances for storing and preserving food	0.95370	2
refrigerator	appliances for storing and preserving food	0.98206	2
fridge	appliances for storing food	0.99191	3
freezer	appliances for storing food	0.98235	3
refrigerator	appliances for storing food	0.98978	3
refrigerator	appliances for storing food and drink	0.97785	2
fridge	appliances for storing food and drink	0.98577	2
refrigerator	appliances for storing food and drinks	0.98563	2
fridge	appliances for storing food and drinks	0.98953	2
fridge	appliances for storing food/ drinks	0.98655	2
refrigerator	appliances for storing food/ drinks	0.98215	2
blender	appliances found in a kitchen	0.93463	5
toaster	appliances found in a kitchen	0.96652	5
dishwasher	appliances found in a kitchen	0.98149	5
fridge	appliances found in a kitchen	0.98645	5
microwave	appliances found in a kitchen	0.95567	5
dishwasher	appliances found in kitchens	0.99171	6
oven	appliances found in kitchens	0.99018	6
toaster	appliances found in kitchens	0.97756	6
fridge	appliances found in kitchens	0.99079	6
microwave	appliances found in kitchens	0.97001	6
stove	appliances found in kitchens	0.99220	6
fridge	appliances found in the kitchen	0.98881	6
blender	appliances found in the kitchen	0.93491	6
oven	appliances found in the kitchen	0.98517	6
microwave	appliances found in the kitchen	0.96230	6
toaster	appliances found in the kitchen	0.96878	6
dishwasher	appliances found in the kitchen	0.98453	6
toaster	appliances in a kitchen	0.97222	6
microwave	appliances in a kitchen	0.97252	6
stove	appliances in a kitchen	0.99225	6
fridge	appliances in a kitchen	0.98928	6
oven	appliances in a kitchen	0.98972	6
dishwasher	appliances in a kitchen	0.98690	6
microwave	appliances in the kitchen	0.97832	5
toaster	appliances in the kitchen	0.97562	5
oven	appliances in the kitchen	0.98989	5
stove	appliances in the kitchen	0.99218	5
dishwasher	appliances in the kitchen	0.98881	5
oven	appliances used for cooking	0.99373	4
stove	appliances used for cooking	0.99502	4
microwave	appliances used for cooking	0.96846	4
toaster	appliances used for cooking	0.92730	4
stove	appliances used for cooking food	0.98881	2
oven	appliances used for cooking food	0.98490	2
freezer	appliances used for food storage	0.97462	3
refrigerator	appliances used for food storage	0.98877	3
fridge	appliances used for food storage	0.99143	3
freezer	appliances used for storage and preservation of food	0.97795	3
refrigerator	appliances used for storage and preservation of food	0.98980	3
fridge	appliances used for storage and preservation of food	0.99105	3
freezer	appliances used for storing food	0.98301	3
refrigerator	appliances used for storing food	0.99028	3
fridge	appliances used for storing food	0.99283	3
fridge	appliances used for storing food or drinks	0.98430	2
refrigerator	appliances used for storing food or drinks	0.97877	2
stove	appliances used in cooking	0.99273	4
oven	appliances used in cooking	0.99037	4
toaster	appliances used in cooking	0.93072	4
microwave	appliances used in cooking	0.93828	4
toaster	appliances used in the kitchen	0.97795	5
microwave	appliances used in the kitchen	0.97838	5
dishwasher	appliances used in the kitchen	0.98869	5
blender	appliances used in the kitchen	0.96420	5
oven	appliances used in the kitchen	0.99087	5
goldfish	aquatic animals	0.99343	9
otter	aquatic animals	0.97216	9
turtle	aquatic animals	0.98510	9
eel	aquatic animals	0.98804	9
dolphin	aquatic animals	0.99122	9
squid	aquatic animals	0.98752	9
octopus	aquatic animals	0.90539	9
whale	aquatic animals	0.99266	9
crab	aquatic animals	0.90169	9
swan	aquatic birds	0.92814	4
penguin	aquatic birds	0.98432	4
goose	aquatic birds	0.93681	4
duck	aquatic birds	0.98029	4
squid	aquatic life	0.99012	5
eel	aquatic life	0.99084	5
octopus	aquatic life	0.96280	5
goldfish	aquatic life	0.99501	5
turtle	aquatic life	0.98880	5
otter	aquatic mammals	0.98067	6
dolphin	aquatic mammals	0.99133	6
seal	aquatic mammals	0.98765	6
walrus	aquatic mammals	0.98970	6
beaver	aquatic mammals	0.95188	6
whale	aquatic mammals	0.98877	6
goldfish	aquatic organisms	0.98459	5
seaweed	aquatic organisms	0.96685	5
squid	aquatic organisms	0.97150	5
turtle	aquatic organisms	0.93159	5
eel	aquatic organisms	0.97575	5
pyramid	architectural marvels	0.98223	3
cathedral	architectural marvels	0.99513	3
skyscraper	architectural marvels	0.99353	3
pyramid	architectural structures	0.97655	7
bridge	architectural structures	0.98210	7
chapel	architectural structures	0.98783	7
skyscraper	architectural structures	0.99364	7
building	architectural structures	0.99198	7
cathedral	architectural structures	0.99405	7
church	architectural structures	0.99033	7
penguin	arctic animals	0.91883	3
walrus	arctic animals	0.99158	3
caribou	arctic animals	0.99067	3
armour	armaments	0.98133	12
grenade	armaments	0.92540	12
bazooka	armaments	0.97540	12
missile	armaments	0.98656	12
rifle	armaments	0.97739	12
crossbow	armaments	0.96732	12
shotgun	armaments	0.90544	12
gun	armaments	0.93944	12
cannon	armaments	0.99539	12
bayonet	armaments	0.90850	12
catapult	armaments	0.98732	12
bomb	armaments	0.97208	12
armour	armor	0.94370	3
cannon	armor	0.99255	3
shield	armor	0.99459	3
paintbrush	art supplies	0.96599	2
crayon	art supplies	0.98464	2
shirt	articles of clothing	0.97385	5
jacket	articles of clothing	0.95539	5
shoes	articles of clothing	0.96982	5
socks	articles of clothing	0.95489	5
pants	articles of clothing	0.98131	5
vest	articles of clothing for men	0.92583	2
tie	articles of clothing for men	0.96862	2
shawl	articles of clothing for warmth	0.94341	3
coat	articles of clothing for warmth	0.98520	3
cloak	articles of clothing for warmth	0.95173	3
gown	articles of clothing for women	0.96193	6
camisole	articles of clothing for women	0.94492	6
bra	articles of clothing for women	0.97078	6
veil	articles of clothing for women	0.97396	6
skirt	articles of clothing for women	0.97876	6
dress	articles of clothing for women	0.97366	6
coat	articles of clothing used to stay warm	0.98918	2
cloak	articles of clothing used to stay warm	0.94628	2
cloak	articles of clothing worn for warmth	0.96296	5
scarf	articles of clothing worn for warmth	0.95515	5
jacket	articles of clothing worn for warmth	0.98416	5
shawl	articles of clothing worn for warmth	0.95393	5
coat	articles of clothing worn for warmth	0.98939	5
socks	articles of clothing worn on the feet	0.99142	3
sandals	articles of clothing worn on the feet	0.98138	3
shoes	articles of clothing worn on the feet	0.99430	3
scarf	articles of clothing worn to keep warm	0.94766	3
shawl	articles of clothing worn to keep warm	0.93286	3
coat	articles of clothing worn to keep warm	0.99071	3
veil	articles of women's clothing	0.95205	6
camisole	articles of women's clothing	0.94579	6
skirt	articles of women's clothing	0.97857	6
dress	articles of women's clothing	0.96073	6
bra	articles of women's clothing	0.95559	6
gown	articles of women's clothing	0.94570	6
catapult	artillery	0.99675	2
cannon	artillery	0.98957	2
couch	as for lounging	0.99259	2
sofa	as for lounging	0.99224	2
bathtub	associated with a bathroom	0.99447	3
toilet	associated with a bathroom	0.99551	3
sink	associated with a bathroom	0.99474	3
barn	associated with agriculture	0.91851	3
tractor	associated with agriculture	0.99477	3
corn	associated with agriculture	0.99117	3
chapel	associated with ceremonies	0.98964	2
church	associated with ceremonies	0.97685	2
sailboat	associated with cruising	0.99625	4
ship	associated with cruising	0.99530	4
anchor	associated with cruising	0.97789	4
yacht	associated with cruising	0.99650	4
fire hydrant	associated with firefighting	0.98733	2
hose	associated with firefighting	0.97802	2
bouquet	associated with flower arrangements	0.99527	2
vase	associated with flower arrangements	0.99043	2
certificate	associated with graduation	0.94870	2
gown	associated with graduation	0.99379	2
chandelier	associated with illumination	0.99307	2
lantern	associated with illumination	0.99405	2
crown	associated with jewelry	0.97747	2
bracelet	associated with jewelry	0.99154	2
guitar	associated with music	0.99190	2
harmonica	associated with music	0.97158	2
guitar	associated with playing music	0.99080	2
harmonica	associated with playing music	0.96021	2
nightgown	associated with sleeping	0.96112	2
pillow	associated with sleeping	0.99167	2
sleigh	associated with snow sports	0.99161	4
snowboard	associated with snow sports	0.99641	4
skis	associated with snow sports	0.99690	4
sled	associated with snow sports	0.99627	4
racquet	associated with tennis	0.99424	2
tennis racket	associated with tennis	0.99492	2
train	associated with transportation	0.99452	2
subway	associated with transportation	0.99422	2
pier	associated with water	0.90863	2
swan	associated with water	0.96841	2
bouquet	associated with weddings	0.99566	2
veil	associated with weddings	0.99468	2
cloak	associated with winter wear	0.95504	2
mittens	associated with winter wear	0.97922	2
veil	attire for a wedding	0.99508	2
gown	attire for a wedding	0.99639	2
nightgown	attire for sleeping	0.98732	2
pajamas	attire for sleeping	0.98492	2
butterfly	attracted to flowers for pollination	0.98503	2
wasp	attracted to flowers for pollination	0.98355	2
radio	audio devices	0.96406	2
stereo	audio devices	0.99014	2
gun	automatic	0.99483	6
bazooka	automatic	0.94154	6
revolver	automatic	0.99578	6
shotgun	automatic	0.99338	6
pistol	automatic	0.99612	6
rifle	automatic	0.99450	6
limousine	automobiles	0.98118	2
jeep	automobiles	0.97085	2
ambulance	automotive vehicles	0.94609	7
motorcycle	automotive vehicles	0.96574	7
jeep	automotive vehicles	0.97865	7
limousine	automotive vehicles	0.97102	7
car	automotive vehicles	0.94538	7
van	automotive vehicles	0.96949	7
truck	automotive vehicles	0.97281	7
pumpkin	autumn vegetables	0.97952	2
turnip	autumn vegetables	0.97527	2
medal	awards	0.98927	2
certificate	awards	0.98987	2
certificate	awards and recognition	0.99073	2
medal	awards and recognition	0.98748	2
medal	awards for accomplishments	0.98907	2
certificate	awards for accomplishments	0.99139	2
certificate	awards for achievement	0.98988	2
medal	awards for achievement	0.98776	2
sack	bag types	0.97030	3
bag	bag types	0.91544	3
backpack	bag types	0.95494	3
sack	bags for holding items	0.98541	3
bag	bags for holding items	0.97997	3
handbag	bags for holding items	0.98234	3
biscuit	baked	0.99287	3
donut	baked	0.93382	3
cake	baked	0.99654	3
cake	baked as desserts	0.97966	3
donut	baked as desserts	0.92966	3
pie	baked as desserts	0.98124	3
pie	baked desserts	0.99052	3
donut	baked desserts	0.93148	3
cake	baked desserts	0.98787	3
cake	baked desserts with a sweet taste	0.98886	3
donut	baked desserts with a sweet taste	0.94735	3
pie	baked desserts with a sweet taste	0.98674	3
cake	baked goods	0.98886	4
pie	baked goods	0.99139	4
biscuit	baked goods	0.99303	4
donut	baked goods	0.98771	4
donut	baked in oven	0.91026	2
bread	baked in oven	0.99694	2
cake	bakery items	0.98230	3
donut	bakery items	0.98550	3
biscuit	bakery items	0.98799	3
gate	barriers for entry and exit	0.98392	3
fence	barriers for entry and exit	0.94202	3
door	barriers for entry and exit	0.97426	3
fence	barriers for entry/exit	0.95107	3
door	barriers for entry/exit	0.97027	3
gate	barriers for entry/exit	0.98692	3
fence	barriers for privacy	0.96501	2
wall	barriers for privacy	0.91196	2
fence	barriers to access	0.93594	3
wall	barriers to access	0.91322	3
gate	barriers to access	0.96835	3
baseball glove	baseball equipment	0.94599	2
baseball bat	baseball equipment	0.96616	2
screwdriver	basic tools	0.95181	3
screws	basic tools	0.92055	3
wrench	basic tools	0.90527	3
sink	bathroom fixtures	0.97938	3
toilet	bathroom fixtures	0.97969	3
faucet	bathroom fixtures	0.97597	3
sink	bathroom fixtures for water	0.98593	3
bathtub	bathroom fixtures for water	0.97618	3
faucet	bathroom fixtures for water	0.98699	3
nightgown	bedroom essentials	0.92096	2
pajamas	bedroom essentials	0.93025	2
dresser	bedroom furniture	0.99621	2
lamp	bedroom furniture	0.96813	2
dresser	bedroom storage furniture	0.99430	4
cupboard	bedroom storage furniture	0.98992	4
closet	bedroom storage furniture	0.97193	4
cabinet	bedroom storage furniture	0.98647	4
nightgown	bedtime clothes	0.99417	2
pajamas	bedtime clothes	0.99453	2
strawberry	berries	0.99085	4
raspberry	berries	0.99269	4
cranberry	berries	0.99232	4
blueberry	berries	0.99236	4
strawberry	berries commonly used in desserts	0.95613	4
blueberry	berries commonly used in desserts	0.97356	4
raspberry	berries commonly used in desserts	0.96873	4
cranberry	berries commonly used in desserts	0.97519	4
raspberry	berries used for desserts	0.93351	3
blueberry	berries used for desserts	0.94231	3
cranberry	berries used for desserts	0.93796	3
blueberry	berries used for making smoothies	0.93738	3
strawberry	berries used for making smoothies	0.95067	3
raspberry	berries used for making smoothies	0.93453	3
strawberry	berries used in desserts	0.95303	4
cranberry	berries used in desserts	0.97344	4
